"movie","chapter","character","dialog"
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Severus Snape","I can't change the Dark Lord's mind.  But it might be possible for me to help Draco.  To provide some... protection."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Narcissa Malfoy","Do you mean it, Severus?"
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Severus Snape","I can try."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Narcissa Malfoy","Oh, Severus, please, if you would... I would be forever in your debt."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Bellatrix Lestrange","Swear to it."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Bellatrix Lestrange","Make the Unbreakable Vow. You see.  It's just empty words. Oh he'll try.  He'll give it his best effort.  But when it matters most he'll slither back into his hole.  Bloody coward..."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Severus Snape","Take out your wand."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Bellatrix Lestrange","Will you, Severus Snape, watch over Draco Malfoy as he attempts to fulfill the Dark Lord's wishes."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Severus Snape","I will."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Bellatrix Lestrange","And will you, to the best of your ability, protect him from harm?"
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Severus Snape","I will."
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Bellatrix Lestrange","And should it prove necessary, if it seems Draco will fail... will you yourself carry out the deed that the Dark Lord has ordered Draco to perform?"
"Harry Potter and the Half-Blood Prince","Snape's Visitors","Severus Snape","I will."
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Waitress","Harry Potter.  Who's Harry Potter?"
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Harry Potter","Oh.  Um.  No one.  Bit of a tosser."
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Waitress","Funny that paper of yours.  Couple nights ago, I could swear I saw one of the pictures move."
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Harry Potter","Really."
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Waitress","Thought I'd gone round the twist."
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Harry Potter","Hey.  I was wondering..."
"Harry Potter and the Half-Blood Prince","Who's Harry Potter?","Waitress","Eleven.  That's when I get off."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","I once knew a Muggle girl from Liverpool with hair like spun silk.  No light could resist it..."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","I like riding round on the trains. It takes my mind off... things."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Rather unpleasant to behold, isn't it?  The tale is thrilling if I do say so myself, but I'm afraid now is not the time to tell it.  Take my arm."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","I just Apparated, didn't I?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Indeed.  And quite successfully I might add.  Most people vomit their first time."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","Can't imagine why..."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Welcome to the charming village of Budleigh Babberton, Harry.  I assume right about now you're wondering why I've brought you here, am I right?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","After all these years, I just sort of roll with it, sir."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Wand out, Harry."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Lumos..."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Horace!"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Horace Slughorn","Merlin's Beard!"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","There's no need to disfigure me, Albus!"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","I must say, you make a very convincing armchair, Horace."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","It's all in the upholstery. I come by the stuffing naturally. What gave me away?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Dragon's blood."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Yes, well, I couldn't very well use wizard's blood, could I?  Oho!"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Ah yes.  Introductions.  Harry, this is an old friend and colleague of mine, Horace Slughorn.  Horace, this is, well, you know who this is. Apparently there's some thought he may be the Chosen One."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","So why all the theatrics, Horace? You weren't perhaps expecting someone else, were you?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","S-someone else?  I'm sure I don't know what you mean."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Oh all right!  The Death Eaters have been trying to recruit me for over a year.  Do you know what that's like?  One can only say no to these people so many times before they..."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Take matters into their own hands?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","I never stay anywhere more than a week.  The Muggles who own this place are in the Canary Islands."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Well, I think it should be put back in order for them, don't you? Mind?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","That was fun.  May I use the loo?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Don't think I don't know why you're here, Albus!  The answer is still no!  Absolutely, unequivocally no!"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","You look very like your father. Except for your eyes.  You've got --"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","My mother's eyes, yeah."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Lily.  Lovely Lily.  She was exceedingly bright -- your mother. Even more impressive when one considers she was Muggle-born."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","One of my best friends is Muggle- born.  She's the best in our year."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Oh, but you mustn't think I'm prejudiced!  No, no, no! Your mother was one of my absolute favorites!  Look, there she is. Right up front."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","All mine, each and every one.  Ex- students, I mean.  You recognize Barnubas Cuffe, of course, editor of the Daily Prophet."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Always takes my owl should I want to register my opinion on the news of the day.  And there's Ambrosius Flume of Honeydukes.  Sends a hamper of chocolate to the house each birthday.  That is, when I had a house.  And Gwenog Jones, captain of the Holyhead Harpies -- free tickets whenever I want them. Of course, I haven't been to a match in some time..."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Ah yes.  Regulus Black.  You no doubt know of his older brother Sirius.  Died a few weeks ago.  I taught the whole Black family except Sirius.  Shame.  Talented boy.  I got Regulus when he came along, of course, but I'd have liked the set."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Mind if I take this?  I do love knitting patterns."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","Of course.  But you're not leaving?"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","I think I know a lost cause when I see one.  Regrettable.  I would have considered it a personal triumph had you consented to return to Hogwarts, Horace.  You are, like my friend Mr. Potter -- one of a kind."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Horace Slughorn","All right!  I'll do it.  But I'll be wanting Professor Merrythought's old office, not that water closet I had formerly. And I expect a raise!  These are mad times we live in!  Mad!"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Indeed they are."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","Sir, exactly what was that all --"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","You are talented, famous and powerful -- everything Horace values.  Professor Slughorn is going to try to collect you, Harry.  You would be his crowning jewel.  That is why he is returning to Hogwarts.  And it is crucial he return..."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","It's alright, sir.  I'll go back tomorrow, make some excuse --"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","You'll not be going back to Little Whinging tonight, Harry."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","But, sir.  What about Hedwig?  And there's my trunk --"
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Albus Dumbledore","Both are waiting for you."
"Harry Potter and the Half-Blood Prince","Horace Slughorn","Harry Potter","Sir?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Hedwig...?  Mum!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Exactly.  How'd you guess?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","I'm joking, Mum."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Molly Weasley","You're worse than Fred and George."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Now you're joking.  I was only wondering when Harry got here."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Molly Weasley","Harry who?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Harry Dimpleton.  Harry Potter, of course."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Molly Weasley","I think I'd know if Harry Potter was in my house, wouldn't I?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Well his trunk's in the kitchen. And his owl."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Molly Weasley","I seriously doubt that."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Harry?  Did someone say Harry?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Me, nosy.  Is he up there with you?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","'Course not.  Think I'd know if my best friend was in my room, wouldn't I?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Was that an owl I heard?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Really?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Really."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Harry!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Harry!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Molly Weasley","But why didn't you tell us you were coming?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Didn't know. Dumbledore."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Molly Weasley","That man.  But then, what would we do without him?  Ron!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","You've a bit of..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","When'd you get here?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","A few days ago.  Though... for a bit, I wasn't sure I was coming."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts.  That it's too dangerous."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Oh come on..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","She's not alone.  Even my parents -- and they're Muggles -- know something bad is happening."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Anyway, Dad stepped in, told her she was being barmy.  Took a day or two, but she came round."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","But we're talking about Hogwarts. Dumbledore. What could be safer?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","There's been a lot of chatter lately.  That he's gotten... old."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Rubbish.  He's only -- what?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","A hundred and fifty.  Give or take a few years."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Step up!  Step up!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Step up!  Step up!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","We've got Fainting Fancy..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Nosebleed Nougats..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","And just in time for school..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Puking Pastilles!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Into the cauldron, handsome."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Into the cauldron, handsome."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","What'd you think, Harry?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Amazing."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Pocket that and you'll pay in more than Galleons, my friend."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","We've got eyes in the back of our heads."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Bloody urchins."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Peruvian Instant Darkness Powder?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","A real money spinner that."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Handy if you need to make a quick escape.  Hello, ladies!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Yes, they do really work."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Then again, the way we hear it, sis, you're doing just fine on your own."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Meaning?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Are you not currently dating Dean Thomas?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","None of your business."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","These are adorable."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Aren't they now.  Pygmy Puffs. Can't breed them fast enough."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","How much for this?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Five Galleons."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Five Galleons."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","How much for me?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Five Galleons."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","George Weasley","Five Galleons."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","But I'm your brother!"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Fred Weasley","Ten Galleons."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","C'mon. Let's go."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Lavender Brown","Hi, Ron."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Hi."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","How is it Fred and George are doing it?  Half the alley's closed down."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Fred reckons people need a laugh these days."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Reckon he's right..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Oh no.  Look."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","But everyone got their wands from Ollivander.  Young.  Old..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Good.  Bad.  Speaking of which..."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Is it just me?  Or do Draco and mummy look like two people who don't want to be followed?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","What're they playing at?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Dunno.  Let's get closer."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Hey.  Where's Hermione?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Harry, where is she?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","I don't know.  I'm turned around."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","Bloody hell."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Sorry."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","What just happened?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","I don't know."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Luna Lovegood","Quibbler...?  Quibbler...?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Luna Lovegood","There's an article on Wrackspurts this month.  Quibbler...?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Luna Lovegood","He's lovely.  They've been known to sing on Boxing Day, you know. Quibbler?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ginny Weasley","Please.  What's a Wrackspurt?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Luna Lovegood","They're invisible creatures that float in through your ears and make your brain go fuzzy. Quibbler?  Quibbler?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Don't you see, it was a ceremony. An initiation."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Stop, Harry, I know where you're going with this --"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","It's happened.  He's one of them."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","One of what?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","Harry is under the impression that Draco Malfoy is now a Death Eater."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","You're barking.  What would You- Know-Who want with a sod like Malfoy?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","So what's he doing in Borgin and Burke's?  Browsing for furniture?"
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Ron Weasley","It's a creepy shop.  He's a creepy bloke."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","Look.  His father's a Death Eater. It only makes sense.  Besides, Hermione saw it.  With her own eyes."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Hermione Granger","I told you.  I don't know what I saw."
"Harry Potter and the Half-Blood Prince","What Could Be Safer?","Harry Potter","I need some air."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","What just happened?  Blaise?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Blaise Zabini","Don't know."
"Harry Potter and the Half-Blood Prince","That's For My Father","Pansy Parkinson","Relax, boys.  The lights went out is all.  Come, Draco.  We'll be at Hogwarts before you know it."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Hogwarts.  What a pathetic excuse for a school.  I think I'd pitch myself off the Astronomy Tower if I thought I had to continue on for another two years."
"Harry Potter and the Half-Blood Prince","That's For My Father","Pansy Parkinson","What's that supposed to mean?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Let's just say I don't think you'll be seeing me wasting my time in Charms Class next year."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Amused, Blaise?  We'll see just who's laughing in the end."
"Harry Potter and the Half-Blood Prince","That's For My Father","Hermione Granger","Where's Harry?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Ron Weasley","Probably on the platform.  C'mon."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","You two go on.  I want to check something."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Didn't mummy ever tell you it's bad manners to eavesdrop, Potter? Petrificus Totalus!"
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Oh, right, she was dead before you could wipe the drool off your chin."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Enjoy the ride back to London."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","Hello, Harry."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","Luna.  How'd you...?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","Wrackspurts. Your head's full of them."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","Sorry I made you miss the carriages, Luna."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","It's alright.  I enjoyed our walk. It was like being with a friend."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","I am your friend, Luna."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","That's nice."
"Harry Potter and the Half-Blood Prince","That's For My Father","Filius Flitwick","About time!  I've been looking all over for you two.  Names."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","Professor Flitwick, you've known me for five years."
"Harry Potter and the Half-Blood Prince","That's For My Father","Filius Flitwick","No exceptions, Potter."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","Who are those people?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Filius Flitwick","Aurors. For security."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","It's a not a cane, you cretin. It's a walking stick."
"Harry Potter and the Half-Blood Prince","That's For My Father","Argus Filch","And what exactly would you be wanting with a walking stick?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Severus Snape","It was his father's."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Is my father's.  He's not dead."
"Harry Potter and the Half-Blood Prince","That's For My Father","Severus Snape","It's alright, Mr. Filch.  I can vouch for Mr. Malfoy."
"Harry Potter and the Half-Blood Prince","That's For My Father","Draco Malfoy","Nice face, Potter."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","Would you like me to fix it? Personally I think you look a bit more devil-may-care this way.  But it's up to you."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","Have you ever fixed one?  A nose."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","No.  But I've done several toes and how different are they really?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","What the hell.  Give it a go."
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","Episkey."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","Well?  How do I look?"
"Harry Potter and the Half-Blood Prince","That's For My Father","Luna Lovegood","Exceptionally ordinary."
"Harry Potter and the Half-Blood Prince","That's For My Father","Harry Potter","Brilliant."
"Harry Potter and the Half-Blood Prince","Dark Forces","Ron Weasley","Don' you worry.  He'll be 'long soon 'nuff --"
"Harry Potter and the Half-Blood Prince","Dark Forces","Hermione Granger","Will.  You.  Stop.  Eating!  Your best friend is missing!"
"Harry Potter and the Half-Blood Prince","Dark Forces","Ron Weasley","Oi!  Turn around, you lunatic."
"Harry Potter and the Half-Blood Prince","Dark Forces","Ginny Weasley","He's covered in blood again.  Why is it he's always covered in blood?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Ron Weasley","Looks like his own this time."
"Harry Potter and the Half-Blood Prince","Dark Forces","Hermione Granger","Where've you been, Harry?  And what happened to your face?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Harry Potter","Later.  What've I missed?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Ron Weasley","Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it's a hat, isn't it?  First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Harry Potter","Thanks..."
"Harry Potter and the Half-Blood Prince","Dark Forces","Hermione Granger","What's happened to his hand?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Albus Dumbledore","The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn."
"Harry Potter and the Half-Blood Prince","Dark Forces","Albus Dumbledore","Professor Slughorn, I'm happy to say, has agreed to resume his old post of Potions master.  Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape."
"Harry Potter and the Half-Blood Prince","Dark Forces","Albus Dumbledore","Now, as you know, each and every one of you was searched upon your arrival tonight.  You have a right to know why."
"Harry Potter and the Half-Blood Prince","Dark Forces","Albus Dumbledore","Once there was a young man who, like you, sat in this very Hall. Walked this castle's corridors. Slept beneath its roof.  He seemed, to all the world, a student like any other.  His name? Tom Riddle. The Hall goes utterly silent."
"Harry Potter and the Half-Blood Prince","Dark Forces","Albus Dumbledore","Today, of course, the world knows him by another name.  Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact.  Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle.  But in the end, their greatest weapon remains... you."
